# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-08 17:55:31 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01347000 MOHAWK RIVER NEAR LITTLE FALLS NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01347000
#            TS   parameter     statistic     Description
#        105012       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105012_00060_00003	105012_00060_00003_cd
USGS	01347000	2012-10-06	1090	A
USGS	01347000	2012-10-07	1160	A
USGS	01347000	2012-10-08	1210	A
USGS	01347000	2012-10-09	1200	A
USGS	01347000	2012-10-10	1180	A
USGS	01347000	2012-10-11	1180	A
USGS	01347000	2012-10-12	1360	A
USGS	01347000	2012-10-13	1360	A
USGS	01347000	2012-10-14	2430	A
USGS	01347000	2012-10-15	3100	A
USGS	01347000	2012-10-16	1990	A
USGS	01347000	2012-10-17	1540	A
USGS	01347000	2012-10-18	1390	A
USGS	01347000	2012-10-19	2470	A
USGS	01347000	2012-10-20	3290	A
USGS	01347000	2012-10-21	2620	A
USGS	01347000	2012-10-22	2010	A
USGS	01347000	2012-10-23	1800	A
USGS	01347000	2012-10-24	1570	A
USGS	01347000	2012-10-25	1730	A
USGS	01347000	2012-10-26	2250	A
USGS	01347000	2012-10-27	2060	A
USGS	01347000	2012-10-28	1570	A
USGS	01347000	2012-10-29	2100	A
USGS	01347000	2012-10-30	1560	A
USGS	01347000	2012-10-31	1590	A
USGS	01347000	2012-11-01	1390	A
USGS	01347000	2012-11-02	1700	A
USGS	01347000	2012-11-03	1700	A
USGS	01347000	2012-11-04	1680	A
USGS	01347000	2012-11-05	1640	A
USGS	01347000	2012-11-06	1580	A
USGS	01347000	2012-11-07	1460	A
USGS	01347000	2012-11-08	1500	A
USGS	01347000	2012-11-09	1470	A
USGS	01347000	2012-11-10	1450	A
USGS	01347000	2012-11-11	1400	A
USGS	01347000	2012-11-12	1510	A
USGS	01347000	2012-11-13	1970	A
USGS	01347000	2012-11-14	2290	A
USGS	01347000	2012-11-15	1930	A
USGS	01347000	2012-11-16	1820	A
USGS	01347000	2012-11-17	1480	A
USGS	01347000	2012-11-18	1470	A
USGS	01347000	2012-11-19	1510	A
USGS	01347000	2012-11-20	1510	A
USGS	01347000	2012-11-21	1460	A
USGS	01347000	2012-11-22	1430	A
USGS	01347000	2012-11-23	1410	A
USGS	01347000	2012-11-24	1440	A
USGS	01347000	2012-11-25	1420	A
USGS	01347000	2012-11-26	1410	A
USGS	01347000	2012-11-27	1440	A
USGS	01347000	2012-11-28	1430	A
USGS	01347000	2012-11-29	1350	A
USGS	01347000	2012-11-30	1270	A
USGS	01347000	2012-12-01	1060	A
USGS	01347000	2012-12-02	1130	A
USGS	01347000	2012-12-03	2530	A
USGS	01347000	2012-12-04	3310	A
USGS	01347000	2012-12-05	2630	A
USGS	01347000	2012-12-06	3230	A
USGS	01347000	2012-12-07	2460	A
USGS	01347000	2012-12-08	2190	A
USGS	01347000	2012-12-09	2130	A
USGS	01347000	2012-12-10	3680	A
USGS	01347000	2012-12-11	5790	A
USGS	01347000	2012-12-12	4060	A
USGS	01347000	2012-12-13	2970	A
USGS	01347000	2012-12-14	2480	A
USGS	01347000	2012-12-15	2550	A
USGS	01347000	2012-12-16	2490	A
USGS	01347000	2012-12-17	2790	A
USGS	01347000	2012-12-18	5380	A
USGS	01347000	2012-12-19	5700	A
USGS	01347000	2012-12-20	4560	A
USGS	01347000	2012-12-21	7020	A
USGS	01347000	2012-12-22	7330	A
USGS	01347000	2012-12-23	6110	A
USGS	01347000	2012-12-24	4800	A
USGS	01347000	2012-12-25	3870	A
USGS	01347000	2012-12-26	3010	A
USGS	01347000	2012-12-27	2830	A
USGS	01347000	2012-12-28	2870	A
USGS	01347000	2012-12-29	2530	A
USGS	01347000	2012-12-30	2520	A
USGS	01347000	2012-12-31	2650	A
USGS	01347000	2013-01-01	2250	A
USGS	01347000	2013-01-02	2240	A
USGS	01347000	2013-01-03	2180	A:e
USGS	01347000	2013-01-04	2230	A:e
USGS	01347000	2013-01-05	2300	A
USGS	01347000	2013-01-06	2120	A
USGS	01347000	2013-01-07	2180	A
USGS	01347000	2013-01-08	2090	A
USGS	01347000	2013-01-09	2060	A
USGS	01347000	2013-01-10	2080	A
USGS	01347000	2013-01-11	2110	A
USGS	01347000	2013-01-12	2310	A
USGS	01347000	2013-01-13	2920	A:e
USGS	01347000	2013-01-14	4000	A:e
USGS	01347000	2013-01-15	4210	A:e
USGS	01347000	2013-01-16	3960	A
USGS	01347000	2013-01-17	3150	A
USGS	01347000	2013-01-18	2740	A
USGS	01347000	2013-01-19	2480	A
USGS	01347000	2013-01-20	2450	A
USGS	01347000	2013-01-21	2340	A
USGS	01347000	2013-01-22	2180	A
USGS	01347000	2013-01-23	2000	A:e
USGS	01347000	2013-01-24	1860	A:e
USGS	01347000	2013-01-25	1910	A:e
USGS	01347000	2013-01-26	2220	A:e
USGS	01347000	2013-01-27	2140	A:e
USGS	01347000	2013-01-28	1980	A:e
USGS	01347000	2013-01-29	2010	A:e
USGS	01347000	2013-01-30	2880	A:e
USGS	01347000	2013-01-31	8080	A:e
USGS	01347000	2013-02-01	4790	A:e
USGS	01347000	2013-02-02	3740	A:e
USGS	01347000	2013-02-03	3890	A:e
USGS	01347000	2013-02-04	3900	A:e
USGS	01347000	2013-02-05	3800	A:e
USGS	01347000	2013-02-06	3570	A:e
USGS	01347000	2013-02-07	3210	A
USGS	01347000	2013-02-08	3100	A
USGS	01347000	2013-02-09	3350	A
USGS	01347000	2013-02-10	3440	A
USGS	01347000	2013-02-11	3310	A
USGS	01347000	2013-02-12	3180	A
USGS	01347000	2013-02-13	2680	A
USGS	01347000	2013-02-14	2580	A
USGS	01347000	2013-02-15	2600	A
USGS	01347000	2013-02-16	2540	A
USGS	01347000	2013-02-17	2330	A
USGS	01347000	2013-02-18	2360	A
USGS	01347000	2013-02-19	2170	A
USGS	01347000	2013-02-20	2140	A
USGS	01347000	2013-02-21	2150	A
USGS	01347000	2013-02-22	2400	A
USGS	01347000	2013-02-23	2150	A
USGS	01347000	2013-02-24	2120	A
USGS	01347000	2013-02-25	2260	A
USGS	01347000	2013-02-26	2150	A
USGS	01347000	2013-02-27	2310	A
USGS	01347000	2013-02-28	3220	A
USGS	01347000	2013-03-01	3290	A
USGS	01347000	2013-03-02	2630	A
USGS	01347000	2013-03-03	2150	A
USGS	01347000	2013-03-04	1880	A
USGS	01347000	2013-03-05	1660	A
USGS	01347000	2013-03-06	1720	A
USGS	01347000	2013-03-07	1700	A
USGS	01347000	2013-03-08	1720	A
USGS	01347000	2013-03-09	1640	A
USGS	01347000	2013-03-10	1940	A
USGS	01347000	2013-03-11	2640	A
USGS	01347000	2013-03-12	6910	A
USGS	01347000	2013-03-13	8080	A
USGS	01347000	2013-03-14	6280	A
USGS	01347000	2013-03-15	4440	A
USGS	01347000	2013-03-16	3640	A
USGS	01347000	2013-03-17	3200	A
USGS	01347000	2013-03-18	2910	A
USGS	01347000	2013-03-19	2840	A
USGS	01347000	2013-03-20	2710	A
USGS	01347000	2013-03-21	2590	A
USGS	01347000	2013-03-22	2730	A
USGS	01347000	2013-03-23	2720	A
USGS	01347000	2013-03-24	2640	A
USGS	01347000	2013-03-25	2720	A
USGS	01347000	2013-03-26	2860	A
USGS	01347000	2013-03-27	2560	A
USGS	01347000	2013-03-28	2800	A
USGS	01347000	2013-03-29	2820	A
USGS	01347000	2013-03-30	2790	A
USGS	01347000	2013-03-31	2970	A
USGS	01347000	2013-04-01	2440	A
USGS	01347000	2013-04-02	3210	A
USGS	01347000	2013-04-03	3450	A
USGS	01347000	2013-04-04	2780	A
USGS	01347000	2013-04-05	2830	A
USGS	01347000	2013-04-06	2790	A
USGS	01347000	2013-04-07	2590	A
USGS	01347000	2013-04-08	2330	A
USGS	01347000	2013-04-09	3250	A
USGS	01347000	2013-04-10	5640	A
USGS	01347000	2013-04-11	8350	A
USGS	01347000	2013-04-12	8900	A
USGS	01347000	2013-04-13	9080	A
USGS	01347000	2013-04-14	7910	A
USGS	01347000	2013-04-15	6780	A
USGS	01347000	2013-04-16	5700	A
USGS	01347000	2013-04-17	5750	A
USGS	01347000	2013-04-18	5270	A
USGS	01347000	2013-04-19	4650	A
USGS	01347000	2013-04-20	8730	A
USGS	01347000	2013-04-21	10300	A
USGS	01347000	2013-04-22	7210	A
USGS	01347000	2013-04-23	5000	A
USGS	01347000	2013-04-24	4220	A
USGS	01347000	2013-04-25	4510	A
USGS	01347000	2013-04-26	5140	A
USGS	01347000	2013-04-27	4560	A
USGS	01347000	2013-04-28	3800	A
USGS	01347000	2013-04-29	3420	A
USGS	01347000	2013-04-30	3620	A
USGS	01347000	2013-05-01	3410	A
USGS	01347000	2013-05-02	3130	A
USGS	01347000	2013-05-03	2680	A
USGS	01347000	2013-05-04	2680	A
USGS	01347000	2013-05-05	2580	A
USGS	01347000	2013-05-06	2480	A
USGS	01347000	2013-05-07	2450	A
USGS	01347000	2013-05-08	2580	A
USGS	01347000	2013-05-09	2480	A
USGS	01347000	2013-05-10	2060	A
USGS	01347000	2013-05-11	2120	A
USGS	01347000	2013-05-12	2310	A
USGS	01347000	2013-05-13	2280	A
USGS	01347000	2013-05-14	1990	A
USGS	01347000	2013-05-15	1870	A
USGS	01347000	2013-05-16	1750	A
USGS	01347000	2013-05-17	1570	A
USGS	01347000	2013-05-18	1480	A
USGS	01347000	2013-05-19	1500	A
USGS	01347000	2013-05-20	1400	A
USGS	01347000	2013-05-21	1490	A
USGS	01347000	2013-05-22	2960	A
USGS	01347000	2013-05-23	2410	A
USGS	01347000	2013-05-24	2440	A
USGS	01347000	2013-05-25	3320	A
USGS	01347000	2013-05-26	3250	A
USGS	01347000	2013-05-27	2420	A
USGS	01347000	2013-05-28	1910	A
USGS	01347000	2013-05-29	2990	A
USGS	01347000	2013-05-30	6090	A
USGS	01347000	2013-05-31	4150	A
USGS	01347000	2013-06-01	2430	A
USGS	01347000	2013-06-02	3150	A
USGS	01347000	2013-06-03	2500	A
USGS	01347000	2013-06-04	2400	A
USGS	01347000	2013-06-05	2680	A
USGS	01347000	2013-06-06	2830	A
USGS	01347000	2013-06-07	4330	A
USGS	01347000	2013-06-08	4040	A
USGS	01347000	2013-06-09	3240	A
USGS	01347000	2013-06-10	2970	A
USGS	01347000	2013-06-11	8970	A
USGS	01347000	2013-06-12	7390	A
USGS	01347000	2013-06-13	11100	A
USGS	01347000	2013-06-14	11900	A
USGS	01347000	2013-06-15	9380	A
USGS	01347000	2013-06-16	7520	A
USGS	01347000	2013-06-17	4740	A
USGS	01347000	2013-06-18	5460	A
USGS	01347000	2013-06-19	4550	A
USGS	01347000	2013-06-20	3500	A
USGS	01347000	2013-06-21	3070	A
USGS	01347000	2013-06-22	3070	A
USGS	01347000	2013-06-23	4190	A
USGS	01347000	2013-06-24	4780	A
USGS	01347000	2013-06-25	4240	A
USGS	01347000	2013-06-26	9270	A
USGS	01347000	2013-06-27	7330	A
USGS	01347000	2013-06-28	20500	A
USGS	01347000	2013-06-29	14000	A
USGS	01347000	2013-06-30	14300	A
USGS	01347000	2013-07-01	13200	A
USGS	01347000	2013-07-02	17800	A
USGS	01347000	2013-07-03	16900	A
USGS	01347000	2013-07-04	14100	A
USGS	01347000	2013-07-05	11400	A
USGS	01347000	2013-07-06	9630	A
USGS	01347000	2013-07-07	8540	A
USGS	01347000	2013-07-08	11400	A
USGS	01347000	2013-07-09	9730	A
USGS	01347000	2013-07-10	8280	A
USGS	01347000	2013-07-11	5370	A
USGS	01347000	2013-07-12	5400	A
USGS	01347000	2013-07-13	4550	A
USGS	01347000	2013-07-14	3740	A
USGS	01347000	2013-07-15	3460	A
USGS	01347000	2013-07-16	3200	A
USGS	01347000	2013-07-17	2850	A
USGS	01347000	2013-07-18	2790	A
USGS	01347000	2013-07-19	2840	A
USGS	01347000	2013-07-20	2330	A
USGS	01347000	2013-07-21	2030	A
USGS	01347000	2013-07-22	1790	A
USGS	01347000	2013-07-23	3500	A
USGS	01347000	2013-07-24	2230	A
USGS	01347000	2013-07-25	1790	A
USGS	01347000	2013-07-26	1380	A
USGS	01347000	2013-07-27	1340	A
USGS	01347000	2013-07-28	1430	A
USGS	01347000	2013-07-29	2030	A
USGS	01347000	2013-07-30	1830	A
USGS	01347000	2013-07-31	1430	A
USGS	01347000	2013-08-01	1560	A
USGS	01347000	2013-08-02	1810	A
USGS	01347000	2013-08-03	1670	A
USGS	01347000	2013-08-04	1570	A
USGS	01347000	2013-08-05	1360	A
USGS	01347000	2013-08-06	1270	A
USGS	01347000	2013-08-07	1230	A
USGS	01347000	2013-08-08	1230	A
USGS	01347000	2013-08-09	1160	A
USGS	01347000	2013-08-10	1270	A
USGS	01347000	2013-08-11	1110	A
USGS	01347000	2013-08-12	1050	A
USGS	01347000	2013-08-13	1280	A
USGS	01347000	2013-08-14	1530	A
USGS	01347000	2013-08-15	1220	A
USGS	01347000	2013-08-16	1000	A
USGS	01347000	2013-08-17	996	A
USGS	01347000	2013-08-18	960	A
USGS	01347000	2013-08-19	937	A
USGS	01347000	2013-08-20	923	A
USGS	01347000	2013-08-21	928	A
USGS	01347000	2013-08-22	961	A
USGS	01347000	2013-08-23	979	A
USGS	01347000	2013-08-24	907	A
USGS	01347000	2013-08-25	838	A
USGS	01347000	2013-08-26	875	A
USGS	01347000	2013-08-27	932	A
USGS	01347000	2013-08-28	985	A
USGS	01347000	2013-08-29	965	A
USGS	01347000	2013-08-30	980	A
USGS	01347000	2013-08-31	1050	A
USGS	01347000	2013-09-01	1080	A
USGS	01347000	2013-09-02	1340	A
USGS	01347000	2013-09-03	2650	A
USGS	01347000	2013-09-04	1650	A
USGS	01347000	2013-09-05	1280	A
USGS	01347000	2013-09-06	1090	A
USGS	01347000	2013-09-07	1090	A
USGS	01347000	2013-09-08	953	A
USGS	01347000	2013-09-09	983	A
USGS	01347000	2013-09-10	1240	A
USGS	01347000	2013-09-11	1350	A
USGS	01347000	2013-09-12	3320	A
USGS	01347000	2013-09-13	2550	A
USGS	01347000	2013-09-14	1440	A
USGS	01347000	2013-09-15	1190	A
USGS	01347000	2013-09-16	1160	A
USGS	01347000	2013-09-17	1270	A
USGS	01347000	2013-09-18	1130	A
USGS	01347000	2013-09-19	1130	A
USGS	01347000	2013-09-20	1230	A
USGS	01347000	2013-09-21	1210	A
USGS	01347000	2013-09-22	1330	A
USGS	01347000	2013-09-23	1390	A
USGS	01347000	2013-09-24	1260	A
USGS	01347000	2013-09-25	1180	A
USGS	01347000	2013-09-26	1150	A
USGS	01347000	2013-09-27	1060	A
USGS	01347000	2013-09-28	997	A
USGS	01347000	2013-09-29	892	A
USGS	01347000	2013-09-30	938	A
USGS	01347000	2013-10-01	889	A
USGS	01347000	2013-10-02	2050	A
USGS	01347000	2013-10-03	2710	A
USGS	01347000	2013-10-04	2270	A
USGS	01347000	2013-10-05	2660	A
USGS	01347000	2013-10-06	2540	A
USGS	01347000	2013-10-07	3010	A
USGS	01347000	2013-10-08	5740	A
USGS	01347000	2013-10-09	2400	A
USGS	01347000	2013-10-10	1600	A
USGS	01347000	2013-10-11	1270	A
USGS	01347000	2013-10-12	1050	A
USGS	01347000	2013-10-13	1050	A
USGS	01347000	2013-10-14	911	A
USGS	01347000	2013-10-15	969	A
USGS	01347000	2013-10-16	964	A
USGS	01347000	2013-10-17	1000	A
USGS	01347000	2013-10-18	2240	A
USGS	01347000	2013-10-19	2110	A
USGS	01347000	2013-10-20	1470	A
USGS	01347000	2013-10-21	1340	A
USGS	01347000	2013-10-22	1360	A
USGS	01347000	2013-10-23	1030	A
USGS	01347000	2013-10-24	1080	A
USGS	01347000	2013-10-25	1320	A
USGS	01347000	2013-10-26	1430	A
USGS	01347000	2013-10-27	1180	A
USGS	01347000	2013-10-28	1090	A
USGS	01347000	2013-10-29	1020	A
USGS	01347000	2013-10-30	1260	A
USGS	01347000	2013-10-31	799	A
USGS	01347000	2013-11-01	4820	A
USGS	01347000	2013-11-02	5490	A
USGS	01347000	2013-11-03	4550	A
USGS	01347000	2013-11-04	3800	A
USGS	01347000	2013-11-05	3850	A
USGS	01347000	2013-11-06	3300	A
USGS	01347000	2013-11-07	3610	A
USGS	01347000	2013-11-08	3130	A
USGS	01347000	2013-11-09	4680	A
USGS	01347000	2013-11-10	4210	A
USGS	01347000	2013-11-11	4140	A
USGS	01347000	2013-11-12	3690	A
USGS	01347000	2013-11-13	3690	A
USGS	01347000	2013-11-14	3310	A
USGS	01347000	2013-11-15	2070	A
USGS	01347000	2013-11-16	2130	A
USGS	01347000	2013-11-17	2160	A
USGS	01347000	2013-11-18	3950	A
USGS	01347000	2013-11-19	3770	A
USGS	01347000	2013-11-20	2870	A
USGS	01347000	2013-11-21	2420	A
USGS	01347000	2013-11-22	2270	A
USGS	01347000	2013-11-23	2540	A
USGS	01347000	2013-11-24	2770	A
USGS	01347000	2013-11-25	2450	A
USGS	01347000	2013-11-26	2260	A
USGS	01347000	2013-11-27	4870	A
USGS	01347000	2013-11-28	7240	A
USGS	01347000	2013-11-29	6340	A
USGS	01347000	2013-11-30	4990	A
USGS	01347000	2013-12-01	3830	A
USGS	01347000	2013-12-02	3730	A
USGS	01347000	2013-12-03	3630	A
USGS	01347000	2013-12-04	4580	A
USGS	01347000	2013-12-05	3920	A
USGS	01347000	2013-12-06	5690	A
USGS	01347000	2013-12-07	5620	A
USGS	01347000	2013-12-08	4820	A
USGS	01347000	2013-12-09	4340	A
USGS	01347000	2013-12-10	3330	A
USGS	01347000	2013-12-11	3000	A
USGS	01347000	2013-12-12	2540	A:e
USGS	01347000	2013-12-13	3270	A:e
USGS	01347000	2013-12-14	3590	A:e
USGS	01347000	2013-12-15	3310	A:e
USGS	01347000	2013-12-16	3800	A:e
USGS	01347000	2013-12-17	3270	A:e
USGS	01347000	2013-12-18	3570	A:e
USGS	01347000	2013-12-19	3520	A
USGS	01347000	2013-12-20	3470	A
USGS	01347000	2013-12-21	6890	A
USGS	01347000	2013-12-22	9710	A
USGS	01347000	2013-12-23	7940	A
USGS	01347000	2013-12-24	6900	A
USGS	01347000	2013-12-25	5190	A
USGS	01347000	2013-12-26	4410	A
USGS	01347000	2013-12-27	4180	A
USGS	01347000	2013-12-28	3970	A
USGS	01347000	2013-12-29	3920	A
USGS	01347000	2013-12-30	4310	A
USGS	01347000	2013-12-31	3930	A
USGS	01347000	2014-01-01	3740	A
USGS	01347000	2014-01-02	2830	A
USGS	01347000	2014-01-03	2800	A
USGS	01347000	2014-01-04	3180	A
USGS	01347000	2014-01-05	3150	A
USGS	01347000	2014-01-06	3210	A
USGS	01347000	2014-01-07	4500	A
USGS	01347000	2014-01-08	3610	A
USGS	01347000	2014-01-09	3060	A
USGS	01347000	2014-01-10	2860	A
USGS	01347000	2014-01-11	3110	A
USGS	01347000	2014-01-12	7010	A
USGS	01347000	2014-01-13	5780	A
USGS	01347000	2014-01-14	7020	A
USGS	01347000	2014-01-15	7970	A
USGS	01347000	2014-01-16	6350	A
USGS	01347000	2014-01-17	4910	A
USGS	01347000	2014-01-18	3970	A
USGS	01347000	2014-01-19	3490	A
USGS	01347000	2014-01-20	3320	A
USGS	01347000	2014-01-21	3320	A
USGS	01347000	2014-01-22	3730	A
USGS	01347000	2014-01-23	3510	A
USGS	01347000	2014-01-24	3230	A
USGS	01347000	2014-01-25	3070	A
USGS	01347000	2014-01-26	2980	A
USGS	01347000	2014-01-27	2850	A
USGS	01347000	2014-01-28	3240	A
USGS	01347000	2014-01-29	3000	A
USGS	01347000	2014-01-30	2890	A
USGS	01347000	2014-01-31	2450	A
USGS	01347000	2014-02-01	2490	A
USGS	01347000	2014-02-02	2410	A
USGS	01347000	2014-02-03	2350	A
USGS	01347000	2014-02-04	2170	A
USGS	01347000	2014-02-05	2050	A
USGS	01347000	2014-02-06	1790	A:e
USGS	01347000	2014-02-07	1740	A:e
USGS	01347000	2014-02-08	1930	A:e
USGS	01347000	2014-02-09	1950	A:e
USGS	01347000	2014-02-10	1830	A:e
USGS	01347000	2014-02-11	1760	A:e
USGS	01347000	2014-02-12	1790	A:e
USGS	01347000	2014-02-13	1840	A:e
USGS	01347000	2014-02-14	1960	A:e
USGS	01347000	2014-02-15	1880	A:e
USGS	01347000	2014-02-16	1780	A:e
USGS	01347000	2014-02-17	1860	A:e
USGS	01347000	2014-02-18	1970	A:e
USGS	01347000	2014-02-19	1960	A
USGS	01347000	2014-02-20	1990	A
USGS	01347000	2014-02-21	2800	A
USGS	01347000	2014-02-22	5810	A
USGS	01347000	2014-02-23	5390	A
USGS	01347000	2014-02-24	4270	A
USGS	01347000	2014-02-25	3060	A:e
USGS	01347000	2014-02-26	2630	A:e
USGS	01347000	2014-02-27	2370	A:e
USGS	01347000	2014-02-28	2270	A:e
USGS	01347000	2014-03-01	2130	A:e
USGS	01347000	2014-03-02	1960	A:e
USGS	01347000	2014-03-03	1760	A:e
USGS	01347000	2014-03-04	1830	A:e
USGS	01347000	2014-03-05	1680	A
USGS	01347000	2014-03-06	1740	A
USGS	01347000	2014-03-07	1680	A
USGS	01347000	2014-03-08	1580	A
USGS	01347000	2014-03-09	1520	A
USGS	01347000	2014-03-10	1500	A
USGS	01347000	2014-03-11	1590	A
USGS	01347000	2014-03-12	2640	A
USGS	01347000	2014-03-13	2960	A
USGS	01347000	2014-03-14	2560	A
USGS	01347000	2014-03-15	2290	A
USGS	01347000	2014-03-16	2450	A
USGS	01347000	2014-03-17	2200	A
USGS	01347000	2014-03-18	1960	A
USGS	01347000	2014-03-19	1770	A
USGS	01347000	2014-03-20	1940	A
USGS	01347000	2014-03-21	2140	A
USGS	01347000	2014-03-22	2030	A
USGS	01347000	2014-03-23	1850	A
USGS	01347000	2014-03-24	1810	A
USGS	01347000	2014-03-25	1640	A
USGS	01347000	2014-03-26	1640	A
USGS	01347000	2014-03-27	1500	A
USGS	01347000	2014-03-28	2370	A
USGS	01347000	2014-03-29	5580	A
USGS	01347000	2014-03-30	12300	A
USGS	01347000	2014-03-31	11400	A
USGS	01347000	2014-04-01	10300	A
USGS	01347000	2014-04-02	8750	A
USGS	01347000	2014-04-03	8080	A
USGS	01347000	2014-04-04	7040	A
USGS	01347000	2014-04-05	8840	A
USGS	01347000	2014-04-06	7420	A
USGS	01347000	2014-04-07	6180	A
USGS	01347000	2014-04-08	7520	A
USGS	01347000	2014-04-09	7690	A
USGS	01347000	2014-04-10	7100	A
USGS	01347000	2014-04-11	7040	A
USGS	01347000	2014-04-12	6610	A
USGS	01347000	2014-04-13	6390	A
USGS	01347000	2014-04-14	6250	A
USGS	01347000	2014-04-15	11300	A
USGS	01347000	2014-04-16	18600	A
USGS	01347000	2014-04-17	13700	A
USGS	01347000	2014-04-18	9430	A
USGS	01347000	2014-04-19	6250	A
USGS	01347000	2014-04-20	4660	A
USGS	01347000	2014-04-21	4060	A
USGS	01347000	2014-04-22	3830	A
USGS	01347000	2014-04-23	3520	A
USGS	01347000	2014-04-24	3700	A
USGS	01347000	2014-04-25	3650	A
USGS	01347000	2014-04-26	3820	A
USGS	01347000	2014-04-27	3800	A
USGS	01347000	2014-04-28	3470	A
USGS	01347000	2014-04-29	3350	A
USGS	01347000	2014-04-30	4920	A
USGS	01347000	2014-05-01	6480	A
USGS	01347000	2014-05-02	7760	A
USGS	01347000	2014-05-03	6530	A
USGS	01347000	2014-05-04	5380	A
USGS	01347000	2014-05-05	5350	A
USGS	01347000	2014-05-06	5020	A
USGS	01347000	2014-05-07	4200	A
USGS	01347000	2014-05-08	3470	A
USGS	01347000	2014-05-09	3380	A
USGS	01347000	2014-05-10	3960	A
USGS	01347000	2014-05-11	4210	A
USGS	01347000	2014-05-12	3650	A
USGS	01347000	2014-05-13	3250	A
USGS	01347000	2014-05-14	3490	A
USGS	01347000	2014-05-15	3920	A
USGS	01347000	2014-05-16	8650	A
USGS	01347000	2014-05-17	14000	A
USGS	01347000	2014-05-18	9690	A
USGS	01347000	2014-05-19	8120	A
USGS	01347000	2014-05-20	4890	A
USGS	01347000	2014-05-21	3650	A
USGS	01347000	2014-05-22	2690	A
USGS	01347000	2014-05-23	3390	A
USGS	01347000	2014-05-24	4020	A
USGS	01347000	2014-05-25	4530	A
USGS	01347000	2014-05-26	3610	A
USGS	01347000	2014-05-27	3160	A
USGS	01347000	2014-05-28	2840	A
USGS	01347000	2014-05-29	2760	A
USGS	01347000	2014-05-30	2470	A
USGS	01347000	2014-05-31	2500	A
USGS	01347000	2014-06-01	2500	A
USGS	01347000	2014-06-02	2300	A
USGS	01347000	2014-06-03	1760	A
USGS	01347000	2014-06-04	1950	A
USGS	01347000	2014-06-05	1710	A
USGS	01347000	2014-06-06	1430	A
USGS	01347000	2014-06-07	1330	A
USGS	01347000	2014-06-08	1320	A
USGS	01347000	2014-06-09	1290	A
USGS	01347000	2014-06-10	1460	A
USGS	01347000	2014-06-11	2450	A
USGS	01347000	2014-06-12	1780	A
USGS	01347000	2014-06-13	6840	A
USGS	01347000	2014-06-14	10500	A
USGS	01347000	2014-06-15	5530	A
USGS	01347000	2014-06-16	3800	A
USGS	01347000	2014-06-17	2950	A
USGS	01347000	2014-06-18	3750	A
USGS	01347000	2014-06-19	4490	A
USGS	01347000	2014-06-20	4060	A
USGS	01347000	2014-06-21	3080	A
USGS	01347000	2014-06-22	2660	A
USGS	01347000	2014-06-23	2570	A
USGS	01347000	2014-06-24	2500	A
USGS	01347000	2014-06-25	3430	A
USGS	01347000	2014-06-26	6330	A
USGS	01347000	2014-06-27	4530	A
USGS	01347000	2014-06-28	3110	A
USGS	01347000	2014-06-29	2340	A
USGS	01347000	2014-06-30	2290	A
USGS	01347000	2014-07-01	2470	A
USGS	01347000	2014-07-02	2580	A
USGS	01347000	2014-07-03	4150	A
USGS	01347000	2014-07-04	4880	A
USGS	01347000	2014-07-05	3470	A
USGS	01347000	2014-07-06	2710	A
USGS	01347000	2014-07-07	2690	A
USGS	01347000	2014-07-08	3130	A
USGS	01347000	2014-07-09	3260	A
USGS	01347000	2014-07-10	2770	A
USGS	01347000	2014-07-11	2360	A
USGS	01347000	2014-07-12	2070	A
USGS	01347000	2014-07-13	2010	A
USGS	01347000	2014-07-14	2230	A
USGS	01347000	2014-07-15	2450	A
USGS	01347000	2014-07-16	2310	A
USGS	01347000	2014-07-17	2120	A
USGS	01347000	2014-07-18	1800	A
USGS	01347000	2014-07-19	1680	A
USGS	01347000	2014-07-20	1700	A
USGS	01347000	2014-07-21	1500	A
USGS	01347000	2014-07-22	1230	A
USGS	01347000	2014-07-23	1350	A
USGS	01347000	2014-07-24	1570	A
USGS	01347000	2014-07-25	1450	A
USGS	01347000	2014-07-26	1150	A
USGS	01347000	2014-07-27	1360	A
USGS	01347000	2014-07-28	2330	A
USGS	01347000	2014-07-29	2740	A
USGS	01347000	2014-07-30	1950	A
USGS	01347000	2014-07-31	1730	A
USGS	01347000	2014-08-01	2430	A
USGS	01347000	2014-08-02	2040	A
USGS	01347000	2014-08-03	1780	A
USGS	01347000	2014-08-04	3760	A
USGS	01347000	2014-08-05	3320	A
