# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-05-03 19:01:37 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01349705 SCHOHARIE CREEK NEAR LEXINGTON NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01349705
#            TS   parameter     statistic     Description
#        105023       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105023_00060_00003	105023_00060_00003_cd
USGS	01349705	2013-10-08	264	A
USGS	01349705	2013-10-09	110	A
USGS	01349705	2013-10-10	73.9	A
USGS	01349705	2013-10-11	57.7	A
USGS	01349705	2013-10-12	49.2	A
USGS	01349705	2013-10-13	43.8	A
USGS	01349705	2013-10-14	40.4	A
USGS	01349705	2013-10-15	37.6	A
USGS	01349705	2013-10-16	35.4	A
USGS	01349705	2013-10-17	34.2	A
USGS	01349705	2013-10-18	49.8	A
USGS	01349705	2013-10-19	49.5	A
USGS	01349705	2013-10-20	41.7	A
USGS	01349705	2013-10-21	37.9	A
USGS	01349705	2013-10-22	35.2	A
USGS	01349705	2013-10-23	33.3	A
USGS	01349705	2013-10-24	31.8	A
USGS	01349705	2013-10-25	30.4	A
USGS	01349705	2013-10-26	29.3	A
USGS	01349705	2013-10-27	28.4	A
USGS	01349705	2013-10-28	27.8	A
USGS	01349705	2013-10-29	27.7	A
USGS	01349705	2013-10-30	27.3	A
USGS	01349705	2013-10-31	28.7	A
USGS	01349705	2013-11-01	105	A
USGS	01349705	2013-11-02	130	A
USGS	01349705	2013-11-03	87.4	A
USGS	01349705	2013-11-04	69.9	A
USGS	01349705	2013-11-05	59.0	A
USGS	01349705	2013-11-06	54.3	A
USGS	01349705	2013-11-07	57.3	A
USGS	01349705	2013-11-08	69.2	A
USGS	01349705	2013-11-09	59.7	A
USGS	01349705	2013-11-10	54.9	A
USGS	01349705	2013-11-11	52.5	A
USGS	01349705	2013-11-12	48.0	A
USGS	01349705	2013-11-13	42.2	A
USGS	01349705	2013-11-14	41.5	A
USGS	01349705	2013-11-15	41.6	A
USGS	01349705	2013-11-16	40.8	A
USGS	01349705	2013-11-17	39.9	A
USGS	01349705	2013-11-18	120	A
USGS	01349705	2013-11-19	131	A
USGS	01349705	2013-11-20	86.6	A
USGS	01349705	2013-11-21	72.1	A
USGS	01349705	2013-11-22	71.1	A
USGS	01349705	2013-11-23	69.1	A
USGS	01349705	2013-11-24	50.9	A
USGS	01349705	2013-11-25	49.6	A
USGS	01349705	2013-11-26	56.5	A
USGS	01349705	2013-11-27	1630	A
USGS	01349705	2013-11-28	607	A
USGS	01349705	2013-11-29	311	A
USGS	01349705	2013-11-30	220	A
USGS	01349705	2013-12-01	189	A
USGS	01349705	2013-12-02	168	A
USGS	01349705	2013-12-03	151	A
USGS	01349705	2013-12-04	132	A
USGS	01349705	2013-12-05	125	A
USGS	01349705	2013-12-06	166	A
USGS	01349705	2013-12-07	170	A
USGS	01349705	2013-12-08	124	A
USGS	01349705	2013-12-09	125	A
USGS	01349705	2013-12-10	124	A
USGS	01349705	2013-12-11	86.6	A
USGS	01349705	2013-12-12	66.2	A
USGS	01349705	2013-12-13	63.3	A
USGS	01349705	2013-12-14	64.0	A:e
USGS	01349705	2013-12-15	61.7	A:e
USGS	01349705	2013-12-16	61.4	A:e
USGS	01349705	2013-12-17	61.1	A:e
USGS	01349705	2013-12-18	60.7	A:e
USGS	01349705	2013-12-19	60.4	A:e
USGS	01349705	2013-12-20	77.1	A
USGS	01349705	2013-12-21	411	A
USGS	01349705	2013-12-22	1220	A
USGS	01349705	2013-12-23	935	A
USGS	01349705	2013-12-24	630	A
USGS	01349705	2013-12-25	371	A
USGS	01349705	2013-12-26	293	A
USGS	01349705	2013-12-27	235	A
USGS	01349705	2013-12-28	204	A
USGS	01349705	2013-12-29	233	A
USGS	01349705	2013-12-30	387	A
USGS	01349705	2013-12-31	212	A
USGS	01349705	2014-01-01	157	A:e
USGS	01349705	2014-01-02	133	A:e
USGS	01349705	2014-01-03	107	A:e
USGS	01349705	2014-01-04	99.2	A:e
USGS	01349705	2014-01-05	125	A:e
USGS	01349705	2014-01-06	2440	A
USGS	01349705	2014-01-07	713	A
USGS	01349705	2014-01-08	335	A:e
USGS	01349705	2014-01-09	243	A:e
USGS	01349705	2014-01-10	232	A:e
USGS	01349705	2014-01-11	1660	A
USGS	01349705	2014-01-12	1250	A
USGS	01349705	2014-01-13	524	A
USGS	01349705	2014-01-14	450	A
USGS	01349705	2014-01-15	436	A
USGS	01349705	2014-01-16	338	A
USGS	01349705	2014-01-17	281	A
USGS	01349705	2014-01-18	249	A
USGS	01349705	2014-01-19	216	A
USGS	01349705	2014-01-20	203	A
USGS	01349705	2014-01-21	131	A
USGS	01349705	2014-01-22	73.8	A:e
USGS	01349705	2014-01-23	70.6	A:e
USGS	01349705	2014-01-24	66.7	A:e
USGS	01349705	2014-01-25	65.0	A:e
USGS	01349705	2014-01-26	63.2	A:e
USGS	01349705	2014-01-27	61.9	A:e
USGS	01349705	2014-01-28	57.1	A:e
USGS	01349705	2014-01-29	52.8	A:e
USGS	01349705	2014-01-30	46.7	A:e
USGS	01349705	2014-01-31	46.2	A:e
USGS	01349705	2014-02-01	46.1	A:e
USGS	01349705	2014-02-02	47.5	A:e
USGS	01349705	2014-02-03	49.3	A:e
USGS	01349705	2014-02-04	47.8	A:e
USGS	01349705	2014-02-05	47.0	A:e
USGS	01349705	2014-02-06	44.9	A:e
USGS	01349705	2014-02-07	43.2	A:e
USGS	01349705	2014-02-08	42.5	A:e
USGS	01349705	2014-02-09	40.9	A:e
USGS	01349705	2014-02-10	40.0	A:e
USGS	01349705	2014-02-11	36.8	A:e
USGS	01349705	2014-02-12	36.4	A:e
USGS	01349705	2014-02-13	37.2	A:e
USGS	01349705	2014-02-14	38.4	A:e
USGS	01349705	2014-02-15	37.6	A:e
USGS	01349705	2014-02-16	36.8	A:e
USGS	01349705	2014-02-17	35.6	A:e
USGS	01349705	2014-02-18	34.5	A:e
USGS	01349705	2014-02-19	37.2	A:e
USGS	01349705	2014-02-20	38.8	A:e
USGS	01349705	2014-02-21	78.4	A:e
USGS	01349705	2014-02-22	295	A:e
USGS	01349705	2014-02-23	403	A
USGS	01349705	2014-02-24	197	A
USGS	01349705	2014-02-25	128	A:e
USGS	01349705	2014-02-26	93.2	A:e
USGS	01349705	2014-02-27	81.9	A:e
USGS	01349705	2014-02-28	71.6	A:e
USGS	01349705	2014-03-01	61.5	A:e
USGS	01349705	2014-03-02	55.9	A:e
USGS	01349705	2014-03-03	52.7	A:e
USGS	01349705	2014-03-04	50.8	A:e
USGS	01349705	2014-03-05	46.3	A:e
USGS	01349705	2014-03-06	45.1	A:e
USGS	01349705	2014-03-07	44.6	A:e
USGS	01349705	2014-03-08	44.6	A:e
USGS	01349705	2014-03-09	47.1	A
USGS	01349705	2014-03-10	45.2	A
USGS	01349705	2014-03-11	68.7	A
USGS	01349705	2014-03-12	158	A
USGS	01349705	2014-03-13	370	A:e
USGS	01349705	2014-03-14	230	A:e
USGS	01349705	2014-03-15	164	A
USGS	01349705	2014-03-16	159	A
USGS	01349705	2014-03-17	117	A
USGS	01349705	2014-03-18	103	A
USGS	01349705	2014-03-19	87.3	A
USGS	01349705	2014-03-20	209	A
USGS	01349705	2014-03-21	199	A
USGS	01349705	2014-03-22	165	A
USGS	01349705	2014-03-23	161	A
USGS	01349705	2014-03-24	131	A
USGS	01349705	2014-03-25	109	A
USGS	01349705	2014-03-26	85.5	A
USGS	01349705	2014-03-27	83.7	A
USGS	01349705	2014-03-28	191	A
USGS	01349705	2014-03-29	460	A
USGS	01349705	2014-03-30	2870	A
USGS	01349705	2014-03-31	1190	A
USGS	01349705	2014-04-01	720	A
USGS	01349705	2014-04-02	711	A
USGS	01349705	2014-04-03	700	A
USGS	01349705	2014-04-04	583	A
USGS	01349705	2014-04-05	516	A
USGS	01349705	2014-04-06	422	A
USGS	01349705	2014-04-07	396	A
USGS	01349705	2014-04-08	911	A
USGS	01349705	2014-04-09	717	A
USGS	01349705	2014-04-10	491	A
USGS	01349705	2014-04-11	641	A
USGS	01349705	2014-04-12	796	A
USGS	01349705	2014-04-13	577	A
USGS	01349705	2014-04-14	602	A
USGS	01349705	2014-04-15	1450	A
USGS	01349705	2014-04-16	1110	A
USGS	01349705	2014-04-17	576	A
USGS	01349705	2014-04-18	437	A
USGS	01349705	2014-04-19	348	A
USGS	01349705	2014-04-20	285	A
USGS	01349705	2014-04-21	246	A
USGS	01349705	2014-04-22	222	A
USGS	01349705	2014-04-23	217	A
USGS	01349705	2014-04-24	198	A
USGS	01349705	2014-04-25	171	A
USGS	01349705	2014-04-26	166	A
USGS	01349705	2014-04-27	152	A
USGS	01349705	2014-04-28	139	A
USGS	01349705	2014-04-29	125	A
USGS	01349705	2014-04-30	240	A
USGS	01349705	2014-05-01	769	A
USGS	01349705	2014-05-02	413	A
USGS	01349705	2014-05-03	292	A
USGS	01349705	2014-05-04	256	A
USGS	01349705	2014-05-05	212	A
USGS	01349705	2014-05-06	185	A
USGS	01349705	2014-05-07	160	A
USGS	01349705	2014-05-08	147	A
USGS	01349705	2014-05-09	163	A
USGS	01349705	2014-05-10	164	A
USGS	01349705	2014-05-11	152	A
USGS	01349705	2014-05-12	127	A
USGS	01349705	2014-05-13	113	A
USGS	01349705	2014-05-14	131	A
USGS	01349705	2014-05-15	119	A
USGS	01349705	2014-05-16	1120	A
USGS	01349705	2014-05-17	3660	A
USGS	01349705	2014-05-18	735	A
USGS	01349705	2014-05-19	457	A
USGS	01349705	2014-05-20	355	A
USGS	01349705	2014-05-21	282	A
USGS	01349705	2014-05-22	267	A
USGS	01349705	2014-05-23	309	A
USGS	01349705	2014-05-24	264	A
USGS	01349705	2014-05-25	234	A
USGS	01349705	2014-05-26	192	A
USGS	01349705	2014-05-27	163	A
USGS	01349705	2014-05-28	143	A
USGS	01349705	2014-05-29	131	A
USGS	01349705	2014-05-30	113	A
USGS	01349705	2014-05-31	103	A
USGS	01349705	2014-06-01	88.8	A
USGS	01349705	2014-06-02	76.8	A
USGS	01349705	2014-06-03	71.4	A
USGS	01349705	2014-06-04	85.4	A
USGS	01349705	2014-06-05	82.8	A
USGS	01349705	2014-06-06	76.6	A
USGS	01349705	2014-06-07	60.5	A
USGS	01349705	2014-06-08	52.4	A
USGS	01349705	2014-06-09	73.5	A
USGS	01349705	2014-06-10	72.4	A
USGS	01349705	2014-06-11	65.9	A
USGS	01349705	2014-06-12	87.7	A
USGS	01349705	2014-06-13	761	A
USGS	01349705	2014-06-14	591	A
USGS	01349705	2014-06-15	303	A
USGS	01349705	2014-06-16	212	A
USGS	01349705	2014-06-17	161	A
USGS	01349705	2014-06-18	189	A
USGS	01349705	2014-06-19	143	A
USGS	01349705	2014-06-20	110	A
USGS	01349705	2014-06-21	88.8	A
USGS	01349705	2014-06-22	74.7	A
USGS	01349705	2014-06-23	65.9	A
USGS	01349705	2014-06-24	57.2	A
USGS	01349705	2014-06-25	125	A
USGS	01349705	2014-06-26	699	A
USGS	01349705	2014-06-27	254	A
USGS	01349705	2014-06-28	161	A
USGS	01349705	2014-06-29	118	A
USGS	01349705	2014-06-30	95.8	A
USGS	01349705	2014-07-01	81.5	A
USGS	01349705	2014-07-02	72.0	A
USGS	01349705	2014-07-03	79.1	A
USGS	01349705	2014-07-04	231	A
USGS	01349705	2014-07-05	188	A
USGS	01349705	2014-07-06	109	A
USGS	01349705	2014-07-07	91.9	A
USGS	01349705	2014-07-08	111	A
USGS	01349705	2014-07-09	166	A
USGS	01349705	2014-07-10	111	A
USGS	01349705	2014-07-11	82.5	A
USGS	01349705	2014-07-12	66.9	A
USGS	01349705	2014-07-13	60.5	A
USGS	01349705	2014-07-14	97.1	A
USGS	01349705	2014-07-15	86.7	A
USGS	01349705	2014-07-16	265	A
USGS	01349705	2014-07-17	149	A
USGS	01349705	2014-07-18	99.6	A
USGS	01349705	2014-07-19	78.9	A
USGS	01349705	2014-07-20	68.0	A
USGS	01349705	2014-07-21	58.1	A
USGS	01349705	2014-07-22	52.0	A
USGS	01349705	2014-07-23	49.3	A
USGS	01349705	2014-07-24	57.6	A
USGS	01349705	2014-07-25	42.9	A
USGS	01349705	2014-07-26	36.5	A
USGS	01349705	2014-07-27	42.4	A
USGS	01349705	2014-07-28	47.0	A
USGS	01349705	2014-07-29	56.0	A
USGS	01349705	2014-07-30	40.4	A
USGS	01349705	2014-07-31	31.6	A
USGS	01349705	2014-08-01	30.3	A
USGS	01349705	2014-08-02	29.0	A
USGS	01349705	2014-08-03	26.0	A
USGS	01349705	2014-08-04	25.6	A
USGS	01349705	2014-08-05	24.7	A
USGS	01349705	2014-08-06	139	A
USGS	01349705	2014-08-07	69.6	A
USGS	01349705	2014-08-08	42.4	A
USGS	01349705	2014-08-09	32.0	A
USGS	01349705	2014-08-10	27.2	A
USGS	01349705	2014-08-11	23.5	A
USGS	01349705	2014-08-12	21.6	A
USGS	01349705	2014-08-13	28.5	A
USGS	01349705	2014-08-14	31.5	A
USGS	01349705	2014-08-15	25.3	A
USGS	01349705	2014-08-16	21.9	A
USGS	01349705	2014-08-17	21.0	A
USGS	01349705	2014-08-18	19.3	A
USGS	01349705	2014-08-19	17.4	A
USGS	01349705	2014-08-20	16.4	A
USGS	01349705	2014-08-21	17.9	A
USGS	01349705	2014-08-22	17.7	A
USGS	01349705	2014-08-23	16.5	A
USGS	01349705	2014-08-24	15.7	A
USGS	01349705	2014-08-25	14.6	A
USGS	01349705	2014-08-26	13.6	A
USGS	01349705	2014-08-27	12.8	A
USGS	01349705	2014-08-28	12.2	A
USGS	01349705	2014-08-29	12.0	A
USGS	01349705	2014-08-30	12.0	A
USGS	01349705	2014-08-31	12.5	A
USGS	01349705	2014-09-01	12.4	A
USGS	01349705	2014-09-02	12.4	A
USGS	01349705	2014-09-03	14.6	A
USGS	01349705	2014-09-04	13.3	A
USGS	01349705	2014-09-05	12.1	A
USGS	01349705	2014-09-06	11.7	A
USGS	01349705	2014-09-07	11.2	A
USGS	01349705	2014-09-08	10.5	A
USGS	01349705	2014-09-09	10.1	A
USGS	01349705	2014-09-10	9.24	A
USGS	01349705	2014-09-11	9.69	A
USGS	01349705	2014-09-12	9.31	A
USGS	01349705	2014-09-13	10.7	A
USGS	01349705	2014-09-14	12.4	A
USGS	01349705	2014-09-15	11.5	A
USGS	01349705	2014-09-16	11.2	A
USGS	01349705	2014-09-17	11.2	A
USGS	01349705	2014-09-18	10.2	A
USGS	01349705	2014-09-19	9.76	A
USGS	01349705	2014-09-20	9.07	A
USGS	01349705	2014-09-21	8.88	A
USGS	01349705	2014-09-22	9.22	A
USGS	01349705	2014-09-23	9.18	A
USGS	01349705	2014-09-24	8.76	A
USGS	01349705	2014-09-25	8.46	A
USGS	01349705	2014-09-26	8.59	A
USGS	01349705	2014-09-27	8.98	A
USGS	01349705	2014-09-28	8.33	A
USGS	01349705	2014-09-29	8.13	A
USGS	01349705	2014-09-30	7.93	A
USGS	01349705	2014-10-01	7.54	A
USGS	01349705	2014-10-02	7.96	A
USGS	01349705	2014-10-03	8.58	A
USGS	01349705	2014-10-04	8.12	A
USGS	01349705	2014-10-05	10.1	A
USGS	01349705	2014-10-06	11.2	A
USGS	01349705	2014-10-07	10.3	A
USGS	01349705	2014-10-08	17.0	A
USGS	01349705	2014-10-09	22.9	A
USGS	01349705	2014-10-10	16.6	A
USGS	01349705	2014-10-11	14.6	A
USGS	01349705	2014-10-12	12.9	A
USGS	01349705	2014-10-13	11.9	A
USGS	01349705	2014-10-14	11.5	A
USGS	01349705	2014-10-15	12.1	A
USGS	01349705	2014-10-16	192	A
USGS	01349705	2014-10-17	180	A
USGS	01349705	2014-10-18	82.8	A
USGS	01349705	2014-10-19	52.9	A
USGS	01349705	2014-10-20	39.8	A
USGS	01349705	2014-10-21	37.5	A
USGS	01349705	2014-10-22	58.1	A
USGS	01349705	2014-10-23	1710	A
USGS	01349705	2014-10-24	754	A
USGS	01349705	2014-10-25	366	A
USGS	01349705	2014-10-26	274	A
USGS	01349705	2014-10-27	212	A
USGS	01349705	2014-10-28	167	A
USGS	01349705	2014-10-29	142	A
USGS	01349705	2014-10-30	131	A
USGS	01349705	2014-10-31	111	A
USGS	01349705	2014-11-01	101	A
USGS	01349705	2014-11-02	97.4	A
USGS	01349705	2014-11-03	86.8	A
USGS	01349705	2014-11-04	82.6	A
USGS	01349705	2014-11-05	76.3	A
USGS	01349705	2014-11-06	70.6	A
USGS	01349705	2014-11-07	68.9	A
USGS	01349705	2014-11-08	64.5	A
USGS	01349705	2014-11-09	60.1	A
USGS	01349705	2014-11-10	57.0	A
USGS	01349705	2014-11-11	52.8	A
USGS	01349705	2014-11-12	51.9	A
USGS	01349705	2014-11-13	48.5	A
USGS	01349705	2014-11-14	45.6	A
USGS	01349705	2014-11-15	42.4	A
USGS	01349705	2014-11-16	39.4	A
USGS	01349705	2014-11-17	50.7	A
USGS	01349705	2014-11-18	135	A
USGS	01349705	2014-11-19	93.0	A
USGS	01349705	2014-11-20	78.5	A
USGS	01349705	2014-11-21	64.9	A
USGS	01349705	2014-11-22	67.6	A
USGS	01349705	2014-11-23	70.6	A
USGS	01349705	2014-11-24	567	A
USGS	01349705	2014-11-25	418	A
USGS	01349705	2014-11-26	277	A
USGS	01349705	2014-11-27	241	A
USGS	01349705	2014-11-28	198	A
USGS	01349705	2014-11-29	167	A
USGS	01349705	2014-11-30	164	A
USGS	01349705	2014-12-01	355	A
USGS	01349705	2014-12-02	316	A
USGS	01349705	2014-12-03	323	A
USGS	01349705	2014-12-04	309	A
USGS	01349705	2014-12-05	240	A
USGS	01349705	2014-12-06	298	A
USGS	01349705	2014-12-07	369	A
USGS	01349705	2014-12-08	249	A
USGS	01349705	2014-12-09	247	A
USGS	01349705	2014-12-10	290	A
USGS	01349705	2014-12-11	235	A
USGS	01349705	2014-12-12	193	A
USGS	01349705	2014-12-13	178	A
USGS	01349705	2014-12-14	168	A
USGS	01349705	2014-12-15	161	A
USGS	01349705	2014-12-16	161	A
USGS	01349705	2014-12-17	298	A
USGS	01349705	2014-12-18	313	A
USGS	01349705	2014-12-19	237	A
USGS	01349705	2014-12-20	194	A
USGS	01349705	2014-12-21	176	A
USGS	01349705	2014-12-22	168	A
USGS	01349705	2014-12-23	230	A
USGS	01349705	2014-12-24	969	A
USGS	01349705	2014-12-25	2420	A
USGS	01349705	2014-12-26	771	A
USGS	01349705	2014-12-27	476	A
USGS	01349705	2014-12-28	415	A
USGS	01349705	2014-12-29	350	A
USGS	01349705	2014-12-30	269	A
USGS	01349705	2014-12-31	205	A
USGS	01349705	2015-01-01	173	A
USGS	01349705	2015-01-02	171	A:e
USGS	01349705	2015-01-03	163	A
USGS	01349705	2015-01-04	356	A
USGS	01349705	2015-01-05	391	A
USGS	01349705	2015-01-06	198	A
USGS	01349705	2015-01-07	165	A
USGS	01349705	2015-01-08	101	A
USGS	01349705	2015-01-09	106	A:e
USGS	01349705	2015-01-10	105	A:e
USGS	01349705	2015-01-11	103	A:e
USGS	01349705	2015-01-12	106	A:e
USGS	01349705	2015-01-13	95.2	A:e
USGS	01349705	2015-01-14	84.0	A:e
USGS	01349705	2015-01-15	78.2	A:e
USGS	01349705	2015-01-16	70.3	A:e
USGS	01349705	2015-01-17	59.3	A:e
USGS	01349705	2015-01-18	111	A:e
USGS	01349705	2015-01-19	145	A:e
USGS	01349705	2015-01-20	97.3	A:e
USGS	01349705	2015-01-21	82.2	A:e
USGS	01349705	2015-01-22	75.1	A:e
USGS	01349705	2015-01-23	69.4	A:e
USGS	01349705	2015-01-24	69.0	A:e
USGS	01349705	2015-01-25	61.1	A:e
USGS	01349705	2015-01-26	56.4	A:e
USGS	01349705	2015-01-27	52.4	A:e
USGS	01349705	2015-01-28	53.4	A:e
USGS	01349705	2015-01-29	52.8	A:e
USGS	01349705	2015-01-30	47.9	A:e
USGS	01349705	2015-01-31	46.3	A:e
USGS	01349705	2015-02-01	45.9	A:e
USGS	01349705	2015-02-02	43.7	A:e
USGS	01349705	2015-02-03	42.8	A:e
USGS	01349705	2015-02-04	40.7	A:e
USGS	01349705	2015-02-05	40.4	A:e
USGS	01349705	2015-02-06	40.7	A:e
USGS	01349705	2015-02-07	38.8	A:e
USGS	01349705	2015-02-08	39.1	A:e
USGS	01349705	2015-02-09	38.7	A:e
USGS	01349705	2015-02-10	38.0	A:e
USGS	01349705	2015-02-11	38.0	A:e
USGS	01349705	2015-02-12	38.0	A:e
USGS	01349705	2015-02-13	37.6	A:e
USGS	01349705	2015-02-14	37.2	A:e
USGS	01349705	2015-02-15	35.9	A:e
USGS	01349705	2015-02-16	33.5	A:e
USGS	01349705	2015-02-17	33.3	A:e
USGS	01349705	2015-02-18	30.1	A:e
USGS	01349705	2015-02-19	28.5	A:e
USGS	01349705	2015-02-20	27.0	A:e
USGS	01349705	2015-02-21	25.9	A:e
USGS	01349705	2015-02-22	26.1	A:e
USGS	01349705	2015-02-23	25.7	A:e
USGS	01349705	2015-02-24	25.3	A:e
USGS	01349705	2015-02-25	25.1	A:e
USGS	01349705	2015-02-26	24.9	A:e
USGS	01349705	2015-02-27	25.0	A:e
USGS	01349705	2015-02-28	25.0	A:e
USGS	01349705	2015-03-01	25.0	A:e
USGS	01349705	2015-03-02	24.0	A:e
USGS	01349705	2015-03-03	22.8	A:e
USGS	01349705	2015-03-04	24.7	A:e
USGS	01349705	2015-03-05	24.2	A:e
USGS	01349705	2015-03-06	23.7	A:e
USGS	01349705	2015-03-07	24.0	A:e
USGS	01349705	2015-03-08	23.7	A:e
USGS	01349705	2015-03-09	24.4	A:e
USGS	01349705	2015-03-10	35.1	A:e
USGS	01349705	2015-03-11	75.0	A:e
USGS	01349705	2015-03-12	216	A:e
USGS	01349705	2015-03-13	168	A
USGS	01349705	2015-03-14	114	A
USGS	01349705	2015-03-15	189	A
USGS	01349705	2015-03-16	124	A
USGS	01349705	2015-03-17	123	A
USGS	01349705	2015-03-18	155	A
USGS	01349705	2015-03-19	111	A:e
USGS	01349705	2015-03-20	91.1	A
USGS	01349705	2015-03-21	78.7	A
USGS	01349705	2015-03-22	72.7	A:e
USGS	01349705	2015-03-23	69.7	A:e
USGS	01349705	2015-03-24	67.5	A:e
USGS	01349705	2015-03-25	71.8	A
USGS	01349705	2015-03-26	123	A
USGS	01349705	2015-03-27	411	A
USGS	01349705	2015-03-28	246	A
USGS	01349705	2015-03-29	168	A
USGS	01349705	2015-03-30	153	A
USGS	01349705	2015-03-31	135	A
USGS	01349705	2015-04-01	132	A
USGS	01349705	2015-04-02	193	A
USGS	01349705	2015-04-03	700	A
USGS	01349705	2015-04-04	920	A
USGS	01349705	2015-04-05	525	A
USGS	01349705	2015-04-06	422	A
USGS	01349705	2015-04-07	558	A
USGS	01349705	2015-04-08	669	A
USGS	01349705	2015-04-09	874	A
USGS	01349705	2015-04-10	1410	A
USGS	01349705	2015-04-11	1090	A
USGS	01349705	2015-04-12	605	A
USGS	01349705	2015-04-13	523	A
USGS	01349705	2015-04-14	584	A
USGS	01349705	2015-04-15	482	A
USGS	01349705	2015-04-16	388	A
USGS	01349705	2015-04-17	384	A
USGS	01349705	2015-04-18	376	A
USGS	01349705	2015-04-19	324	A
USGS	01349705	2015-04-20	364	A
USGS	01349705	2015-04-21	1340	A
USGS	01349705	2015-04-22	610	A
USGS	01349705	2015-04-23	481	A
USGS	01349705	2015-04-24	356	A
USGS	01349705	2015-04-25	291	A
USGS	01349705	2015-04-26	253	A
USGS	01349705	2015-04-27	224	A
USGS	01349705	2015-04-28	203	A
USGS	01349705	2015-04-29	180	A
USGS	01349705	2015-04-30	159	A
USGS	01349705	2015-05-01	145	A
USGS	01349705	2015-05-02	129	A
USGS	01349705	2015-05-03	117	A
USGS	01349705	2015-05-04	107	A
USGS	01349705	2015-05-05	97.8	A
USGS	01349705	2015-05-06	90.7	A
USGS	01349705	2015-05-07	83.2	A
USGS	01349705	2015-05-08	76.9	A
USGS	01349705	2015-05-09	71.2	A
USGS	01349705	2015-05-10	65.0	A
USGS	01349705	2015-05-11	58.8	A
USGS	01349705	2015-05-12	53.0	A
USGS	01349705	2015-05-13	49.2	A
USGS	01349705	2015-05-14	44.5	A
USGS	01349705	2015-05-15	40.7	A
USGS	01349705	2015-05-16	43.1	A
USGS	01349705	2015-05-17	43.1	A
USGS	01349705	2015-05-18	36.7	A
USGS	01349705	2015-05-19	35.9	A
USGS	01349705	2015-05-20	49.5	A
USGS	01349705	2015-05-21	40.9	A
USGS	01349705	2015-05-22	33.9	A
USGS	01349705	2015-05-23	28.6	A
USGS	01349705	2015-05-24	25.1	A
USGS	01349705	2015-05-25	23.6	A
USGS	01349705	2015-05-26	21.3	A
USGS	01349705	2015-05-27	21.8	A
USGS	01349705	2015-05-28	39.1	A
USGS	01349705	2015-05-29	28.8	A
USGS	01349705	2015-05-30	22.5	A
USGS	01349705	2015-05-31	28.6	A
USGS	01349705	2015-06-01	56.1	A
USGS	01349705	2015-06-02	88.4	A
USGS	01349705	2015-06-03	66.9	A
USGS	01349705	2015-06-04	45.7	A
USGS	01349705	2015-06-05	37.1	A
USGS	01349705	2015-06-06	43.3	A
USGS	01349705	2015-06-07	36.0	A
USGS	01349705	2015-06-08	32.7	A
USGS	01349705	2015-06-09	97.8	A
USGS	01349705	2015-06-10	82.4	A
USGS	01349705	2015-06-11	55.9	A
USGS	01349705	2015-06-12	44.2	A
USGS	01349705	2015-06-13	108	A
USGS	01349705	2015-06-14	66.2	A
USGS	01349705	2015-06-15	291	A
USGS	01349705	2015-06-16	263	A
USGS	01349705	2015-06-17	192	A
USGS	01349705	2015-06-18	129	A
USGS	01349705	2015-06-19	117	A
USGS	01349705	2015-06-20	89.0	A
USGS	01349705	2015-06-21	655	A
USGS	01349705	2015-06-22	446	A
USGS	01349705	2015-06-23	269	A
USGS	01349705	2015-06-24	210	A
USGS	01349705	2015-06-25	147	A
USGS	01349705	2015-06-26	119	A
USGS	01349705	2015-06-27	98.4	A
USGS	01349705	2015-06-28	594	A
USGS	01349705	2015-06-29	476	A
USGS	01349705	2015-06-30	307	A
USGS	01349705	2015-07-01	447	A
USGS	01349705	2015-07-02	299	A
USGS	01349705	2015-07-03	211	A
USGS	01349705	2015-07-04	171	A
USGS	01349705	2015-07-05	154	A
USGS	01349705	2015-07-06	121	A
USGS	01349705	2015-07-07	103	A
USGS	01349705	2015-07-08	108	A
USGS	01349705	2015-07-09	91.5	A
USGS	01349705	2015-07-10	112	A
USGS	01349705	2015-07-11	77.0	A
USGS	01349705	2015-07-12	59.1	A
USGS	01349705	2015-07-13	48.4	A
USGS	01349705	2015-07-14	43.6	A
USGS	01349705	2015-07-15	41.3	A
USGS	01349705	2015-07-16	34.0	A
USGS	01349705	2015-07-17	28.9	A
USGS	01349705	2015-07-18	28.3	A
USGS	01349705	2015-07-19	31.8	A
USGS	01349705	2015-07-20	27.3	A
USGS	01349705	2015-07-21	23.3	A
USGS	01349705	2015-07-22	20.3	A
USGS	01349705	2015-07-23	17.4	A
USGS	01349705	2015-07-24	15.5	A
USGS	01349705	2015-07-25	14.1	A
